"lwage","educ","exper","expersq","black","south","smsa","nearc4","nearc2"
6.23048162460327,12,10,100,0,0,1,1,1
6.83410882949829,16,10,100,0,0,1,1,1
6.55819797515869,17,10,100,0,0,1,1,1
6.76272964477539,12,12,144,0,0,1,1,1
6.25382900238037,16,2,4,0,0,1,1,1
6.03308629989624,12,6,36,0,0,1,1,1
5.58349609375,15,5,25,0,0,1,1,1
6.43775177001953,15,3,9,0,0,1,1,1
6.84588003158569,12,13,169,0,0,1,1,1
6.64118194580078,16,3,9,0,0,1,1,1
6.68586111068726,9,14,196,0,0,1,1,1
6.56103086471558,15,7,49,0,0,1,1,1
6.52795791625977,12,12,144,0,0,1,1,1
6.03308629989624,16,4,16,0,0,1,1,1
6.39692974090576,18,5,25,0,0,1,1,1
6.52502965927124,15,4,16,0,0,1,1,1
6.82219743728638,18,7,49,0,0,0,1,1
6.60394382476807,12,14,196,0,0,1,1,1
7.06219148635864,12,10,100,0,0,1,1,1
6.63987588882446,11,12,144,0,0,1,1,1
6.86901426315308,12,8,64,0,0,1,1,1
5.70378255844116,18,3,9,0,0,1,1,1
6.48920488357544,16,2,4,0,0,1,1,1
6.13556480407715,12,8,64,0,0,1,1,1
6.5806393623352,12,6,36,0,0,1,1,1
6.76272964477539,12,7,49,0,0,1,1,1
6.39024066925049,11,7,49,0,0,1,1,1
6.81234502792358,12,14,196,0,0,1,1,1
6.9555926322937,12,11,121,0,0,1,1,1
6.1202974319458,13,15,225,0,1,1,1,1
6.51471281051636,12,9,81,1,1,0,1,1
6.5806393623352,12,6,36,1,0,1,1,1
6.39692974090576,7,20,400,1,0,1,1,1
6.82979393005371,12,10,100,1,0,1,1,1
6.62007331848145,12,10,100,0,0,1,1,1
6.33327960968018,12,10,100,0,0,1,1,1
6.43775177001953,14,6,36,0,0,1,1,1
5.70378255844116,10,13,169,0,0,0,1,1
7.22983884811401,12,9,81,0,0,0,1,1
6.15273284912109,14,5,25,0,0,1,1,1
6.66949796676636,12,10,100,0,0,1,1,1
5.43807935714722,16,3,9,0,0,1,1,1
5.96357917785645,10,11,121,0,0,0,0,0
5.75257253646851,12,15,225,0,0,1,0,0
5.87211799621582,17,6,36,0,0,1,0,0
6.21460819244385,8,12,144,0,0,1,0,0
6.47697257995605,11,16,256,0,0,0,0,0
6.70318794250488,12,9,81,0,0,1,0,0
6.47543287277222,13,7,49,0,0,0,0,0
6.07534599304199,12,11,121,0,0,1,0,0
6.39692974090576,11,10,100,0,0,0,0,1
5.32787609100342,13,7,49,0,1,1,0,1
6.17586708068848,12,9,81,0,1,1,0,1
6.18414878845215,13,5,25,0,1,1,0,1
6.63200187683105,18,5,25,0,0,1,0,1
6.90274286270142,12,8,64,0,0,1,0,1
7.06219148635864,12,11,121,0,0,1,1,0
5.74939298629761,16,3,9,0,0,1,1,0
6.81892395019531,13,6,36,0,0,1,1,1
6.49828195571899,13,7,49,0,0,1,1,1
6.6631326675415,12,11,121,0,0,1,1,1
6.47697257995605,13,13,169,0,0,1,1,1
5.58724880218506,9,12,144,0,1,1,1,0
5.87211799621582,8,19,361,0,0,0,1,0
6.0867748260498,8,19,361,0,0,0,1,0
6.16331481933594,11,13,169,0,0,1,1,0
6.58755016326904,11,15,225,0,0,1,1,0
6.5806393623352,16,6,36,0,0,1,1,0
6.33327960968018,12,16,256,0,0,1,1,0
6.39692974090576,12,8,64,0,0,1,1,0
6.53958606719971,15,4,16,0,0,1,1,0
6.04737234115601,15,7,49,0,0,1,1,0
6.66695690155029,12,6,36,0,0,1,1,0
7.09174203872681,12,13,169,0,0,1,1,0
6.35784244537354,16,12,144,0,0,1,1,0
6.45362520217896,18,3,9,0,0,0,1,0
6.01615715026855,12,9,81,0,0,1,1,0
5.91350317001343,16,2,4,0,0,1,1,0
6.67076635360718,16,4,16,0,0,1,1,0
6.10924768447876,17,1,1,0,0,1,1,0
7.13169860839844,12,10,100,0,0,1,1,0
6.69456195831299,16,8,64,0,0,1,1,1
5.73009967803955,16,8,64,0,0,1,1,1
6.70563888549805,12,12,144,0,0,0,1,0
6.51174545288086,16,8,64,0,0,1,1,0
6.2614917755127,12,11,121,0,0,0,1,0
5.61677122116089,15,9,81,0,0,0,1,0
6.04737234115601,17,5,25,0,0,0,1,0
6.46302938461304,16,6,36,0,0,1,1,0
6.10924768447876,12,10,100,0,0,0,1,0
5.80814266204834,12,8,64,0,0,0,1,0
6.81673574447632,12,14,196,0,0,0,1,0
4.8520302772522,11,10,100,0,0,0,1,0
5.98141431808472,16,5,25,0,0,0,1,0
6.16331481933594,13,9,81,0,0,1,1,0
6.10924768447876,13,12,144,0,0,0,1,0
5.70378255844116,16,2,4,0,0,0,1,0
6.13556480407715,18,5,25,0,0,1,1,0
6.4457197189331,12,14,196,0,0,0,1,0
6.18414878845215,12,15,225,0,0,0,1,0
6.30809831619263,12,12,144,0,0,0,1,0
5.91889381408691,12,7,49,0,0,0,1,0
6.46302938461304,12,16,256,0,0,0,1,0
6.2519040107727,12,11,121,0,0,1,1,0
5.95324325561523,9,11,121,0,0,0,1,0
6.10924768447876,16,7,49,0,1,1,1,0
5.75257253646851,12,8,64,0,0,0,0,0
6.59441328048706,14,9,81,0,0,0,0,0
5.78382539749146,12,14,196,0,0,0,0,0
6.42324686050415,16,6,36,0,0,1,0,0
5.84643888473511,15,9,81,0,0,1,0,0
6.1548581123352,13,9,81,0,0,1,0,0
5.70378255844116,12,9,81,0,0,0,0,0
6.06378507614136,13,5,25,0,0,1,1,0
5.58724880218506,12,10,100,1,0,1,1,0
5.43807935714722,12,10,100,0,0,1,1,0
6.06842565536499,14,4,16,0,0,1,1,0
6.27476215362549,12,8,64,0,0,1,1,0
7.00306558609009,12,9,81,0,0,1,1,0
6.37672710418701,12,10,100,1,0,1,1,0
6.73459148406982,18,6,36,0,0,0,1,0
6.46302938461304,15,3,9,0,0,1,1,0
6.86901426315308,14,14,196,0,0,1,1,0
6.8254599571228,13,14,196,0,0,1,1,0
5.85793304443359,15,6,36,0,0,0,0,0
5.95324325561523,16,2,4,0,0,0,0,0
6.42648839950562,16,11,121,0,0,0,0,0
6.15273284912109,13,12,144,0,0,1,0,0
6.01859331130981,12,9,81,0,0,0,0,0
5.99146461486816,12,7,49,0,0,0,0,0
6.55108022689819,11,16,256,0,0,1,0,0
5.7397928237915,15,6,36,0,0,1,0,0
5.49306154251099,14,4,16,0,1,0,0,0
5.51342868804932,12,14,196,1,1,1,0,0
6.04737234115601,11,13,169,1,0,1,0,0
6.39692974090576,11,16,256,1,0,1,0,0
6.55108022689819,17,2,4,1,0,1,0,0
5.70378255844116,12,6,36,0,0,1,0,0
6.53813982009888,12,6,36,0,0,1,0,0
6.39692974090576,12,12,144,0,0,1,0,0
6.55108022689819,12,12,144,0,0,1,0,0
5.61677122116089,14,5,25,0,0,0,0,0
6.51471281051636,9,19,361,1,0,1,0,0
6.10702276229858,17,5,25,0,0,1,0,0
6.45362520217896,16,8,64,0,0,1,0,0
7.13089895248413,14,9,81,0,0,0,0,0
6.86901426315308,18,5,25,0,0,1,0,0
6.1944055557251,18,1,1,0,0,0,0,0
6.37331962585449,12,6,36,0,0,0,0,0
6.62007331848145,14,13,169,0,0,0,0,0
5.7868971824646,18,2,4,0,0,0,0,0
6.06378507614136,18,5,25,0,0,1,0,0
6.34738922119141,12,8,64,0,0,1,0,0
6.81673574447632,16,6,36,0,0,0,0,0
6.35784244537354,14,10,100,0,0,0,0,0
6.07073783874512,11,15,225,0,0,0,0,0
6.22455835342407,12,6,36,0,0,0,0,0
6.5806393623352,18,10,100,0,0,0,1,0
6.86901426315308,16,11,121,0,0,1,1,0
6.4118185043335,12,13,169,0,0,1,1,0
6.10924768447876,12,7,49,0,0,0,1,0
6.43775177001953,12,15,225,0,0,0,0,1
6.56948137283325,14,6,36,0,0,0,0,1
6.56526517868042,12,6,36,0,0,0,0,1
6.81673574447632,16,10,100,0,0,1,0,1
6.0354814529419,8,10,100,0,0,0,0,1
6.53958606719971,13,10,100,0,0,0,0,0
5.56068181991577,12,16,256,0,0,1,0,0
6.47697257995605,13,7,49,0,0,1,0,0
6.41345882415771,14,5,25,0,0,1,0,0
6.58755016326904,12,11,121,0,0,1,0,0
6.64248657226562,13,13,169,0,0,1,0,0
6.4297194480896,12,9,81,0,0,0,0,0
6.5806393623352,16,5,25,0,0,1,0,0
6.24610662460327,18,2,4,0,0,1,0,0
5.99146461486816,12,7,49,0,0,0,0,0
6.69456195831299,14,7,49,0,1,1,0,0
6.13122653961182,12,6,36,0,0,0,0,0
6.4645881652832,17,9,81,0,0,0,0,0
6.2519040107727,12,10,100,0,0,0,0,0
6.34212160110474,12,6,36,0,0,1,0,0
6.54102993011475,16,2,4,0,0,0,0,0
6.8855094909668,12,13,169,0,0,1,0,0
6.65801095962524,12,14,196,0,0,0,0,0
6.0935697555542,14,7,49,0,0,1,0,0
6.53958606719971,16,11,121,0,0,1,0,0
6.03308629989624,16,4,16,0,0,0,0,0
6.65027904510498,11,13,169,0,0,1,0,0
5.99146461486816,15,5,25,0,0,1,0,0
6.80239486694336,12,9,81,0,0,1,0,0
6.55108022689819,16,9,81,0,0,0,0,0
6.18414878845215,16,2,4,0,0,0,0,0
6.79570579528809,16,7,49,0,0,1,0,0
6.62007331848145,18,5,25,0,0,1,0,0
6.96129608154297,13,14,196,0,0,0,0,1
6.8384051322937,12,10,100,0,0,0,0,1
6.34212160110474,12,8,64,0,0,0,0,1
6.89467000961304,16,3,9,0,0,1,0,1
6.64509105682373,16,2,4,0,0,1,0,1
6.47389078140259,12,9,81,0,0,0,0,1
6.10702276229858,16,8,64,0,0,0,0,1
6.36302804946899,12,9,81,0,0,0,0,1
6.30991840362549,8,19,361,0,0,0,0,1
6.68461179733276,12,11,121,0,0,1,0,0
5.07517385482788,12,6,36,0,0,1,0,0
6.13556480407715,17,5,25,0,0,1,0,0
6.05208921432495,14,5,25,0,0,1,0,0
6.39692974090576,8,18,324,0,0,1,0,0
6.76388502120972,17,3,9,0,0,1,0,0
6.5264949798584,12,10,100,0,0,1,0,0
7.01660966873169,12,9,81,0,0,1,0,0
7.00306558609009,12,8,64,0,0,1,0,0
5.65599203109741,12,6,36,0,0,0,0,0
6.24027585983276,14,8,64,0,0,1,0,0
6.47697257995605,13,7,49,0,0,1,0,0
6.94601392745972,12,13,169,0,0,1,0,0
6.55108022689819,12,8,64,0,0,1,0,0
5.75257253646851,18,7,49,0,0,1,1,0
5.736572265625,12,15,225,0,0,0,1,0
5.8141303062439,11,10,100,0,0,0,1,0
6.24997520446777,11,8,64,0,0,0,1,0
6.56385564804077,16,6,36,0,0,1,1,0
6.43454647064209,12,7,49,0,0,0,1,0
5.69709348678589,13,9,81,0,0,0,1,0
6.43775177001953,14,4,16,0,0,1,1,0
6.64509105682373,16,7,49,0,0,1,1,0
6.12905025482178,16,6,36,0,0,1,1,0
6.30991840362549,12,13,169,0,0,0,1,1
6.15273284912109,14,9,81,0,0,0,1,1
5.98141431808472,12,15,225,0,0,0,1,1
6.38687944412231,14,5,25,0,0,0,1,1
6.94601392745972,16,6,36,0,0,0,1,1
5.99146461486816,12,16,256,0,0,1,1,1
6.54821920394897,12,8,64,0,0,0,1,1
6.56948137283325,16,4,16,0,1,0,1,1
6.30991840362549,12,6,36,0,0,0,1,1
5.80814266204834,14,7,49,0,0,0,1,1
6.96413564682007,12,11,121,0,0,1,1,0
6.38012266159058,11,13,169,0,0,1,1,0
6.45047044754028,12,6,36,0,0,1,1,0
6.21460819244385,10,10,100,0,0,1,1,0
6.66949796676636,14,8,64,0,0,1,1,0
6.72383260726929,18,7,49,0,0,1,1,0
6.28971576690674,12,8,64,0,0,1,1,0
6.35784244537354,18,4,16,0,0,1,1,0
6.69456195831299,14,10,100,0,0,1,1,0
6.58202505111694,14,10,100,0,0,1,1,0
6.39692974090576,12,8,64,0,1,1,1,0
6.11368227005005,10,12,144,0,1,1,1,0
5.70378255844116,7,14,196,0,1,1,1,0
5.97380971908569,12,8,64,1,1,1,1,0
5.29831743240356,12,8,64,1,1,1,1,1
6.62007331848145,9,18,324,0,1,0,1,1
6.51174545288086,16,4,16,0,1,0,1,1
6.89669418334961,14,10,100,0,1,1,1,1
6.7799220085144,17,4,16,0,1,1,1,1
6.80793476104736,13,7,49,0,1,0,1,1
5.52146100997925,14,14,196,1,1,1,1,1
6.25382900238037,10,12,144,0,1,1,1,1
5.87493085861206,12,9,81,0,1,1,1,1
5.62762117385864,12,6,36,0,1,1,1,1
5.99146461486816,12,7,49,1,1,1,1,1
5.60947179794312,10,12,144,1,1,1,1,1
6.21460819244385,11,14,196,0,1,1,1,1
6.40191698074341,11,16,256,0,1,1,1,1
5.99146461486816,12,7,49,0,1,1,1,0
6.16331481933594,12,10,100,1,1,1,1,0
7.00306558609009,12,15,225,0,1,1,1,0
5.8200831413269,14,6,36,0,1,1,1,0
6.28785848617554,11,10,100,0,1,1,1,0
6.00141477584839,13,7,49,1,1,1,1,0
6.62936305999756,16,5,25,0,1,1,1,0
6.3171648979187,16,11,121,0,1,1,1,0
6.35784244537354,16,7,49,0,1,1,1,0
6.06842565536499,15,5,25,0,1,1,1,0
6.30991840362549,11,12,144,0,1,1,1,0
6.68085479736328,16,2,4,0,1,1,1,0
6.10924768447876,14,7,49,0,1,1,1,0
6.69332361221313,13,10,100,0,1,1,1,0
6.39692974090576,13,5,25,0,1,1,1,0
6.8384051322937,13,15,225,0,1,1,1,0
6.17586708068848,11,16,256,0,1,0,1,0
6.43454647064209,12,11,121,0,1,1,1,1
5.79301357269287,10,11,121,1,1,1,1,1
6.39692974090576,16,4,16,0,1,1,1,1
6.54102993011475,14,7,49,1,1,1,1,1
6.82762908935547,15,12,144,0,1,1,1,1
6.5806393623352,12,10,100,0,1,1,1,1
6.29156923294067,12,7,49,1,1,1,1,1
6.12905025482178,13,8,64,1,1,1,1,1
6.18414878845215,13,8,64,1,1,1,1,1
5.85793304443359,12,7,49,1,1,1,1,1
5.29831743240356,16,3,9,0,1,1,1,1
6.25382900238037,10,14,196,1,1,1,1,1
5.52146100997925,12,7,49,1,1,1,1,1
6.22257614135742,11,11,121,1,0,1,1,1
5.89440298080444,12,10,100,1,1,1,1,1
6.4831075668335,11,16,256,1,1,1,1,1
6.05208921432495,12,14,196,1,1,1,1,1
5.5012583732605,12,13,169,1,1,1,1,1
5.52146100997925,11,8,64,1,1,1,1,1
6.77878475189209,13,13,169,0,0,1,1,1
6.53233432769775,12,8,64,1,1,1,1,1
5.99645185470581,11,15,225,1,1,1,1,1
6.0591230392456,12,13,169,1,1,1,1,1
5.78382539749146,13,5,25,0,1,1,1,1
6.58617162704468,17,4,16,0,1,1,1,1
6.65929412841797,12,7,49,0,1,1,1,1
5.57594919204712,14,7,49,1,1,1,1,0
6.10924768447876,12,14,196,1,1,1,1,0
5.84643888473511,14,7,49,1,1,1,1,0
5.85793304443359,13,5,25,1,1,1,1,0
5.99146461486816,13,5,25,1,1,1,1,0
6.8875527381897,12,14,196,0,1,1,1,0
5.95324325561523,12,11,121,1,1,1,1,0
5.84064149856567,17,5,25,1,0,1,1,0
6.33327960968018,16,3,9,1,1,1,1,0
6.1377272605896,7,16,256,0,1,1,1,0
6.33682584762573,12,10,100,1,1,1,1,0
6.45833826065063,12,9,81,1,1,1,1,0
6.13556480407715,10,14,196,1,1,1,1,0
6.5072774887085,13,8,64,1,1,1,1,0
6.00141477584839,13,5,25,1,1,1,1,0
5.9215784072876,17,2,4,1,1,1,1,0
5.43807935714722,12,6,36,1,1,1,1,0
6.32435894012451,12,14,196,1,1,1,1,0
5.70378255844116,8,15,225,1,1,1,1,0
6.81673574447632,14,9,81,0,1,1,1,0
6.32435894012451,18,3,9,0,1,1,1,0
6.27098846435547,13,14,196,0,1,1,1,0
5.7990927696228,15,5,25,0,1,1,1,0
5.92692613601685,9,11,121,0,1,1,1,0
6.42162227630615,13,5,25,0,1,1,1,0
6.5806393623352,14,7,49,0,1,0,1,0
6.27098846435547,16,3,9,0,0,1,1,0
6.75576877593994,12,16,256,1,1,1,1,0
6.47543287277222,14,7,49,1,1,1,1,0
5.47227048873901,10,8,64,1,1,1,1,0
5.61677122116089,12,16,256,1,1,1,1,0
5.78382539749146,14,6,36,1,1,1,1,0
5.87773561477661,14,9,81,1,0,1,1,0
5.95324325561523,12,12,144,1,1,1,1,0
5.89989757537842,14,4,16,0,1,1,1,0
6.68461179733276,8,19,361,0,1,1,1,0
6.17794418334961,12,16,256,0,1,1,1,0
6.8617115020752,17,6,36,0,1,1,1,0
6.13556480407715,17,3,9,0,1,1,1,0
6.03308629989624,16,6,36,0,1,0,1,0
5.6698808670044,10,9,81,0,1,1,1,0
5.48063898086548,12,6,36,0,1,1,1,0
6.72022008895874,12,13,169,1,1,1,1,0
5.88887786865234,12,14,196,0,1,1,1,0
6.39359092712402,16,6,36,0,1,0,1,0
6.62007331848145,13,6,36,0,1,1,1,0
5.95324325561523,16,3,9,1,1,1,1,0
6.4297194480896,16,6,36,1,1,1,1,0
6.46302938461304,13,15,225,0,1,1,1,0
6.14846849441528,16,4,16,1,1,1,1,0
5.95324325561523,13,5,25,1,1,1,1,0
6.13556480407715,12,7,49,1,1,1,1,0
6.45362520217896,12,9,81,0,1,1,1,0
5.99146461486816,12,8,64,0,0,0,1,0
6.63331842422485,13,8,64,0,1,1,1,0
6.32793664932251,13,8,64,0,1,1,1,0
6.90775537490845,12,16,256,0,1,1,1,0
6.05208921432495,11,11,121,0,1,1,1,1
6.01859331130981,12,12,144,1,1,1,1,1
5.18738603591919,11,8,64,0,1,1,1,1
5.92692613601685,18,8,64,0,1,1,1,1
7.16858005523682,18,4,16,0,1,1,1,1
6.16541767120361,15,9,81,1,0,1,1,1
6.65286302566528,16,5,25,0,1,1,1,1
6.57088279724121,12,9,81,0,1,1,1,1
6.06145715713501,10,12,144,1,1,1,1,1
6.07534599304199,13,5,25,1,1,1,1,1
6.77422380447388,13,7,49,0,1,1,1,1
6.04973363876343,14,13,169,1,1,1,1,1
5.92692613601685,12,7,49,1,1,1,1,1
6.1923623085022,12,7,49,1,1,1,1,1
6.13556480407715,15,3,9,1,1,1,1,1
5.82894563674927,12,16,256,1,1,1,1,1
6.36475086212158,12,12,144,0,1,1,1,1
6.2441668510437,12,9,81,0,1,1,1,1
6.95939874649048,12,7,49,0,1,1,1,1
6.16331481933594,12,12,144,1,1,1,1,1
7.31455278396606,18,8,64,0,1,1,1,1
6.86901426315308,15,12,144,0,0,1,1,1
5.43807935714722,15,9,81,1,1,1,1,1
6.62007331848145,18,5,25,1,1,1,1,1
5.41610050201416,15,5,25,1,1,1,1,1
5.8021183013916,13,7,49,1,1,1,1,1
5.98393630981445,11,9,81,1,1,1,1,1
6.62007331848145,10,18,324,0,1,1,1,1
6.10924768447876,12,7,49,0,1,1,1,1
6.76272964477539,13,6,36,1,1,1,1,1
6.28226661682129,8,10,100,0,1,1,1,1
6.7405195236206,16,5,25,0,0,1,1,1
6.63200187683105,16,4,16,0,0,1,1,1
6.39692974090576,16,2,4,0,1,1,1,1
6.9373140335083,12,16,256,0,1,1,1,1
6.77536630630493,14,12,144,0,1,1,1,1
6.34212160110474,12,14,196,0,1,1,1,1
6.27852153778076,16,3,9,0,1,1,1,1
6.17586708068848,12,7,49,0,1,1,1,1
6.40357398986816,12,10,100,1,1,1,1,1
6.48768424987793,12,9,81,0,1,1,1,1
6.43775177001953,12,13,169,0,1,1,1,1
5.63478946685791,12,11,121,1,1,1,1,1
6.21460819244385,10,12,144,0,1,1,1,1
6.28226661682129,12,8,64,0,1,1,1,1
6.706862449646,10,10,100,0,1,1,1,1
6.43615055084229,10,18,324,0,1,1,1,1
6.40357398986816,10,12,144,0,1,1,1,1
6.22455835342407,12,13,169,0,0,1,1,1
6.62007331848145,12,12,144,0,0,1,1,1
6.5806393623352,12,14,196,0,0,1,1,1
6.5132303237915,18,8,64,0,0,1,1,1
6.81673574447632,16,11,121,0,1,1,1,1
6.77878475189209,17,7,49,1,1,1,1,1
6.05678415298462,12,8,64,1,1,1,1,1
6.67456150054932,8,10,100,1,1,1,1,1
5.7899603843689,14,9,81,1,1,1,1,1
5.74620342254639,10,14,196,1,1,1,1,1
6.66695690155029,16,12,144,1,0,1,1,1
5.8200831413269,18,7,49,0,0,1,1,1
5.95324325561523,10,14,196,1,1,1,1,1
6.27098846435547,16,5,25,1,1,1,1,1
6.06145715713501,10,17,289,1,1,0,1,1
6.89162588119507,12,9,81,0,0,0,1,1
6.70563888549805,12,16,256,0,1,1,1,1
6.61338424682617,14,12,144,1,1,1,1,1
5.84354448318481,10,8,64,1,1,1,1,1
6.3171648979187,14,14,196,1,1,1,1,1
5.57215404510498,13,5,25,1,1,1,1,1
6.61338424682617,18,8,64,1,1,1,1,1
6.51174545288086,17,6,36,1,1,1,1,1
6.5806393623352,17,9,81,1,1,1,1,1
6.08221912384033,13,11,121,1,1,1,1,1
6.30078601837158,12,8,64,1,1,1,0,1
5.52146100997925,14,5,25,1,1,1,0,1
6.43615055084229,14,7,49,1,1,1,0,1
5.99146461486816,13,10,100,0,1,1,0,1
6.35784244537354,16,7,49,0,1,1,0,1
6.70073127746582,16,3,9,1,1,1,0,1
6.43775177001953,12,16,256,1,1,1,0,1
6.18414878845215,14,6,36,1,1,1,0,1
6.73459148406982,16,6,36,0,1,1,0,1
6.76272964477539,16,5,25,0,1,1,0,1
5.78382539749146,16,4,16,0,1,1,0,1
6.16751670837402,14,6,36,1,1,1,0,1
5.52146100997925,16,3,9,1,1,1,0,1
6.21460819244385,12,6,36,0,1,1,0,1
6.2441668510437,13,6,36,0,1,1,0,0
5.5451774597168,18,4,16,0,1,1,0,0
6.57646942138672,13,5,25,0,1,1,0,0
6.67959928512573,18,6,36,0,0,1,0,0
6.62007331848145,12,7,49,0,1,1,0,0
6.03787088394165,12,6,36,1,1,1,0,0
6.06610822677612,12,8,64,1,1,1,0,0
6.05208921432495,12,7,49,1,0,1,0,0
5.3936276435852,12,13,169,1,1,1,0,0
6.5294189453125,13,10,100,1,1,1,0,0
6.21460819244385,15,13,169,0,1,1,0,0
6.31173467636108,16,4,16,0,1,1,0,0
6.55108022689819,11,8,64,0,1,1,0,0
6.56103086471558,12,14,196,0,1,1,1,0
6.25958156585693,17,5,25,0,1,1,1,1
6.07073783874512,12,6,36,0,1,1,1,1
6.13556480407715,14,5,25,0,1,1,1,1
5.98393630981445,12,6,36,0,1,1,1,1
5.99146461486816,15,5,25,0,1,1,1,1
6.7707896232605,18,4,16,0,0,1,1,1
5.93489408493042,12,8,64,0,1,1,1,1
5.89715385437012,12,9,81,0,1,1,1,1
6.86901426315308,15,10,100,0,1,1,1,1
6.68586111068726,15,9,81,0,1,1,1,1
5.99146461486816,5,21,441,0,1,1,1,1
6.29156923294067,13,10,100,1,1,1,1,1
6.10924768447876,10,14,196,0,1,1,1,1
6.08221912384033,15,6,36,1,1,1,1,1
5.88610410690308,12,8,64,1,1,1,1,1
6.27098846435547,12,9,81,0,1,1,1,0
6.5806393623352,12,8,64,1,1,1,1,0
5.84354448318481,2,23,529,0,1,1,1,0
6.95844841003418,11,10,100,0,0,1,1,0
6.58755016326904,16,6,36,0,1,1,1,0
6.29710912704468,12,15,225,1,0,1,1,0
7.09174203872681,16,11,121,0,0,1,1,0
5.99146461486816,16,2,4,0,1,1,1,0
5.92692613601685,9,17,289,1,1,1,1,0
5.6383547782898,11,13,169,1,1,1,1,1
4.84418725967407,12,6,36,1,1,1,1,1
7.23921489715576,12,14,196,1,0,1,1,1
6.47543287277222,12,12,144,0,1,0,1,1
6.04025459289551,16,9,81,0,1,1,1,1
6.1202974319458,16,5,25,0,1,1,1,1
6.4937539100647,12,7,49,1,1,1,1,1
5.94017124176025,12,6,36,0,1,0,1,0
5.75257253646851,10,18,324,1,1,1,1,0
6.11368227005005,14,4,16,0,1,1,1,0
6.43775177001953,12,10,100,0,1,1,1,0
6.39859485626221,14,4,16,0,1,1,1,0
6.21260595321655,13,8,64,0,1,1,1,0
6.54102993011475,8,17,289,0,1,1,0,0
6.28226661682129,18,8,64,0,1,0,1,0
6.1420373916626,7,13,169,0,0,1,1,0
5.99146461486816,12,6,36,0,1,0,1,0
5.90808296203613,18,3,9,0,1,0,1,0
6.55108022689819,8,11,121,0,1,0,1,0
6.86901426315308,16,9,81,0,0,1,1,0
5.89989757537842,6,12,144,0,1,0,1,0
6.16331481933594,9,18,324,0,1,0,1,0
5.29831743240356,12,6,36,0,1,0,1,0
6.39692974090576,9,9,81,1,0,1,1,0
6.22455835342407,12,9,81,1,0,1,1,0
6.35784244537354,16,9,81,1,1,1,1,0
6.12468338012695,12,6,36,1,1,0,1,0
6.62007331848145,12,16,256,0,1,1,1,0
6.35784244537354,11,15,225,0,1,0,1,0
5.66642665863037,15,3,9,0,1,1,1,0
5.41164588928223,12,7,49,1,1,1,1,0
5.89440298080444,10,8,64,1,1,1,1,0
5.43372201919556,10,10,100,1,1,1,1,0
5.45532131195068,9,11,121,1,1,1,1,0
6.1420373916626,14,4,16,1,1,1,1,0
7.64156436920166,16,5,25,0,1,1,1,0
6.05678415298462,15,10,100,1,1,1,1,0
6.51914739608765,12,15,225,0,1,1,1,0
5.74620342254639,13,8,64,0,1,0,1,0
6.39859485626221,18,4,16,0,1,1,1,0
6.21460819244385,10,17,289,0,1,1,1,0
5.92692613601685,12,10,100,0,1,1,1,0
6.30991840362549,12,16,256,1,1,1,1,0
6.55393362045288,17,5,25,1,0,1,1,0
6.43775177001953,16,11,121,1,1,1,1,0
6.04737234115601,14,14,196,1,1,1,1,0
5.87211799621582,11,11,121,1,1,1,1,0
6.2519040107727,12,8,64,0,1,1,1,0
5.88332223892212,14,4,16,0,1,1,1,0
5.85507202148438,11,10,100,1,1,1,1,0
5.68017244338989,12,13,169,1,1,1,1,0
6.0935697555542,18,4,16,1,1,1,1,0
5.59842205047607,6,22,484,1,1,1,1,0
5.95324325561523,14,8,64,0,1,1,1,0
6.08221912384033,12,9,81,0,1,1,1,0
6.03308629989624,11,13,169,0,1,1,1,0
6.17586708068848,11,14,196,0,1,1,1,0
6.39024066925049,16,8,64,0,1,1,1,0
6.39692974090576,12,10,100,1,1,1,1,0
5.52146100997925,14,7,49,1,1,1,1,0
6.27476215362549,12,13,169,1,1,1,1,0
6.38181591033936,12,8,64,1,1,1,1,0
6.22059011459351,12,15,225,1,0,1,1,0
6.16331481933594,11,8,64,1,0,1,1,0
7.22548151016235,16,9,81,0,1,1,1,1
5.78382539749146,17,1,1,0,0,1,1,1
6.35784244537354,14,5,25,0,1,1,1,1
6.55393362045288,12,7,49,0,0,1,1,1
6.09582471847534,16,3,9,0,1,1,1,1
6.32793664932251,13,8,64,1,1,1,1,1
6.86901426315308,13,13,169,0,1,1,1,1
5.736572265625,12,8,64,0,1,1,1,1
7.1459846496582,17,10,100,0,1,1,1,1
6.21460819244385,16,6,36,0,0,1,1,1
6.36818695068359,16,8,64,0,0,1,1,1
4.71849870681763,17,2,4,0,0,1,1,1
6.51174545288086,14,13,169,0,0,1,1,1
7.56164169311523,17,6,36,0,1,1,1,1
5.99146461486816,14,4,16,1,1,1,1,1
6.13122653961182,12,7,49,1,1,1,1,1
5.5012583732605,12,12,144,1,1,1,1,1
5.75257253646851,16,5,25,1,1,1,1,1
6.46302938461304,14,6,36,0,1,1,1,1
6.62007331848145,12,7,49,0,1,1,1,1
5.73009967803955,17,2,4,0,0,1,1,1
5.85793304443359,17,6,36,0,0,1,1,1
6.13556480407715,18,3,9,0,0,1,1,1
7.05098962783813,15,13,169,0,0,1,1,1
7.4662275314331,16,12,144,0,1,1,1,1
6.64509105682373,17,10,100,0,0,1,1,1
6.59304475784302,15,8,64,0,0,1,1,0
6.60123014450073,18,6,36,0,1,0,1,0
